1	59	2.9451
1	77	1.81625
1	78	2.56573
1	92	1.79194
1	136	2.35678
1	214	3.16379
1	218	3.83542
2	5	1.74045
2	50	1.74335
2	176	2.1418
2	185	1.73931
2	200	2.46517
2	282	3.10102
2	297	5.59929
3	71	2.15411
3	91	2.64973
3	140	2.76393
3	164	2.26918
3	169	3.12726
3	182	2.85631
3	285	2.7175
4	12	1.67796
4	148	2.00284
4	216	1.61975
4	221	1.62444
4	246	3.54385
4	278	3.70607
4	297	4.33598
5	2	1.74045
5	9	1.90124
5	17	2.04148
5	171	2.51026
5	224	3.07452
5	260	3.5975
5	265	3.72034
6	60	0.980009
6	154	2.47913
6	211	3.03404
6	222	0.843215
6	254	2.49633
6	283	4.15498
6	288	4.48965
7	126	3.64565
7	139	0.137042
7	165	1.90296
7	184	0.728107
7	249	2.80341
7	294	4.43713
7	300	4.85852
8	36	1.99917
8	65	1.54913
8	104	2.15134
8	167	2.58293
8	196	3.16146
8	213	3.51931
8	294	3.58515
9	5	1.90124
9	59	2.01518
9	71	2.20768
9	126	2.62873
9	140	2.8175
9	148	3.29508
9	186	3.63554
10	11	3.54278
10	112	1.42735
10	163	2.03179
10	214	2.01569
10	218	2.68732
10	244	3.03089
10	258	3.80295
11	10	3.54278
11	17	1.82945
11	88	1.20602
11	130	1.99638
11	192	2.02905
11	231	2.90136
11	278	4.99835
12	4	1.67796
12	171	1.66653
12	231	2.26965
12	257	3.11336
12	273	4.23667
12	287	2.39719
12	288	3.15612
13	137	2.80249
13	254	2.75089
13	267	2.39051
13	269	2.49581
13	271	2.63694
13	272	2.72054
13	277	2.72054
14	152	2.24378
14	215	3.32071
14	290	2.01397
14	292	2.42312
14	295	2.68292
14	296	2.81657
14	298	3.02906
15	93	1.70158
15	212	0.234012
15	257	3.88058
15	267	2.95595
15	271	3.20237
15	272	3.28597
15	277	3.28597
16	162	2.70054
16	172	1.76468
16	181	0.17674
16	202	2.82741
16	249	2.45503
16	291	4.05772
16	300	4.51013
17	5	2.04148
17	11	1.82945
17	115	3.12411
17	140	2.41409
17	170	2.50581
17	171	2.5703
17	257	4.01712
18	116	0.0556666
18	131	1.25463
18	150	0.73826
18	195	4.2973
18	255	2.89618
18	291	4.62152
18	294	4.65255
19	172	0.98228
19	249	1.67263
19	273	2.15693
19	291	3.27532
19	294	3.30635
19	299	3.39378
19	300	3.72773
20	42	1.81814
20	164	3.02895
20	173	3.0118
20	232	4.02751
20	238	4.10673
20	240	0.000191372
20	274	2.60979
21	173	1.09731
21	186	0.781225
21	246	2.59519
21	251	2.71523
21	266	3.24563
21	274	3.62691
21	294	4.47217
22	44	0.132085
22	181	2.40495
22	208	3.12647
22	250	1.69383
22	268	2.71078
22	289	4.05277
22	299	4.37472
23	49	2.03975
23	150	0.972722
23	208	1.80303
23	237	2.21041
23	263	3.09098
23	267	3.51298
23	294	4.88701
24	136	1.32961
24	188	2.42225
24	214	2.13662
24	244	3.15182
24	258	3.92389
24	273	1.73694
24	292	3.83103
25	146	1.56656
25	153	2.32356
25	181	0.710003
25	201	2.19801
25	249	3.44349
25	257	3.29084
25	291	5.04618
26	216	1.56921
26	225	1.84487
26	250	2.24589
26	261	2.36903
26	273	3.52555
26	278	3.65553
26	283	3.31496
27	33	0.333389
27	197	0.0268105
27	223	1.56724
27	286	3.56618
27	289	4.35792
27	296	3.99083
27	299	4.67987
28	134	0.830696
28	146	2.41999
28	199	3.12876
28	200	1.94468
28	247	3.0821
28	253	3.03254
28	274	4.07416
29	95	1.98734
29	152	2.61985
29	167	2.2807
29	196	2.85923
29	213	3.21707
29	266	1.83189
29	292	3.746
30	99	0.181407
30	219	0.6059
30	259	2.56704
30	261	2.38093
30	273	3.53746
30	297	4.29734
30	298	4.94661
31	74	3.73877
31	78	1.80918
31	292	2.32463
31	293	2.40802
31	295	2.58443
31	296	2.71808
31	298	2.93057
32	86	2.27494
32	94	2.25102
32	160	2.53949
32	162	2.92992
32	199	2.96881
32	231	2.57442
32	251	2.99368
33	27	0.333389
33	190	1.5757
33	196	0.832498
33	250	2.269
33	274	4.79822
33	286	3.83621
33	299	4.94989
34	52	2.75186
34	67	1.6241
34	177	1.1597
34	211	3.27182
34	229	3.67562
34	250	1.64647
34	257	4.39258
35	113	3.16093
35	179	2.35772
35	226	0.50736
35	236	0.959763
35	286	3.19721
35	289	3.98895
35	299	4.31089
36	8	1.99917
36	97	1.69124
36	101	3.54374
36	118	2.17098
36	133	1.73708
36	188	2.93164
36	258	4.43328
37	239	2.54226
37	242	3.00578
37	287	1.93025
37	290	2.13717
37	295	2.80612
37	296	2.93976
37	298	3.15225
38	94	1.10467
38	178	0.462688
38	224	1.89106
38	229	2.05666
38	263	4.43736
38	273	3.89694
38	297	4.65682
39	156	2.22533
39	163	2.40802
39	167	2.27198
39	174	1.94124
39	196	2.85051
39	213	3.20835
39	263	3.60345
40	111	1.83176
40	131	2.04132
40	173	2.55245
40	185	2.29292
40	205	2.89126
40	238	3.64738
40	264	3.26112
41	77	1.27655
41	121	2.32803
41	125	3.23327
41	145	1.84289
41	188	2.90972
41	218	3.29573
41	244	3.63929
42	20	1.81814
42	111	2.07105
42	131	2.28061
42	180	2.65215
42	205	3.13055
42	238	3.88668
42	268	4.65713
42	282	2.12645
43	53	0.930356
43	188	2.63832
43	204	2.6687
43	218	3.02433
43	244	3.36789
43	257	4.32065
43	258	4.13996
43	263	1.55681
44	22	0.132085
44	65	4.28996
44	196	2.63735
44	230	1.61101
44	233	1.06191
44	268	3.34275
44	289	4.68474
44	299	5.00669
45	208	0.138444
45	219	2.59663
45	225	1.75793
45	247	3.21916
45	248	2.85537
45	252	3.33809
45	266	3.82994
45	294	4.88701
46	106	0.542787
46	184	1.37839
46	201	2.20822
46	207	2.7953
46	232	3.99415
46	255	3.33105
46	263	3.29138
46	294	5.08741
47	56	1.46376
47	75	1.74854
47	88	3.39262
47	135	2.08984
47	205	3.03468
47	232	3.71157
47	238	3.7908
47	274	3.47452
48	183	0.146344
48	190	1.03839
48	212	3.47049
48	269	3.33838
48	281	2.85236
48	286	3.2989
48	289	4.09063
48	299	4.41258
49	23	2.03975
49	68	1.92009
49	86	2.46881
49	153	2.43046
49	160	2.73336
49	162	3.12379
49	199	3.16268
49	282	4.74845
50	2	1.74335
50	199	1.65684
50	204	1.8417
50	221	3.13165
50	224	3.07742
50	257	3.95999
50	261	3.92677
50	270	3.28981
51	203	0.971392
51	230	3.21088
51	244	2.59609
51	292	2.89963
51	293	2.98302
51	295	3.15944
51	296	3.29308
51	298	3.50557
52	34	2.75186
52	143	0.147178
52	184	0.803601
52	255	2.75626
52	263	2.71659
52	264	4.03341
52	291	4.4816
52	300	4.93401
53	43	0.930356
53	62	1.93058
53	121	1.14417
53	135	2.41027
53	205	3.35511
53	232	4.032
53	238	4.11123
53	267	4.70738
54	183	0.936324
54	187	0.240546
54	236	2.21251
54	250	2.88275
54	269	2.27699
54	281	4.00342
54	292	4.53196
54	299	5.56364
55	96	0.0204163
55	186	1.38222
55	228	4.04614
55	235	2.70033
55	246	3.19618
55	253	3.18628
55	266	3.84662
55	274	4.2279
56	47	1.46376
56	107	2.32598
56	135	2.14728
56	173	2.7533
56	180	2.61371
56	205	3.09212
56	232	3.76901
56	248	4.45661
57	66	2.83887
57	148	3.94774
57	215	0.52929
57	267	2.85965
57	269	2.96495
57	271	3.10607
57	272	3.18968
57	277	3.18968
58	201	1.39435
58	212	2.56692
58	223	1.23393
58	259	1.49611
58	261	2.74461
58	291	4.24252
58	294	4.27354
58	300	4.69493
59	1	2.9451
59	9	2.01518
59	91	2.63416
59	108	2.59861
59	148	3.22595
59	164	2.25362
59	169	3.11169
59	278	3.85018
60	6	0.980009
60	71	3.13787
60	240	1.15093
60	276	2.99525
60	280	3.32778
60	283	3.52527
60	288	3.85995
60	298	3.68312
61	88	4.70738
61	132	1.56732
61	241	0.0855786
61	246	3.10778
61	252	3.26637
61	265	2.07702
61	266	3.75822
61	274	4.1395
62	53	1.93058
62	180	2.7601
62	198	0.39644
62	205	3.2385
62	232	3.91539
62	238	3.99462
62	290	2.72146
62	298	3.68952
63	91	0.998498
63	189	1.67934
63	227	3.0203
63	234	2.7569
63	235	2.86143
63	259	3.58887
63	278	4.68926
63	293	3.04626
64	242	1.09304
64	267	2.7469
64	269	2.8522
64	271	2.99333
64	272	3.07693
64	277	3.07693
64	289	2.28541
64	300	4.51307
65	8	1.54913
65	44	4.28996
65	95	2.26184
65	129	2.44316
65	152	2.89435
65	156	2.50855
65	196	3.13373
65	213	3.49158
66	57	2.83887
66	68	2.64284
66	86	3.19156
66	94	3.16763
66	153	3.1532
66	182	3.68396
66	219	0.696004
66	268	3.23853
67	34	1.6241
67	96	1.29635
67	113	1.42295
67	142	2.03086
67	246	2.94588
67	253	3.83941
67	278	4.41754
67	297	5.04744
68	49	1.92009
68	66	2.64284
68	100	2.34816
68	160	2.75697
68	182	2.98483
68	191	1.27286
68	199	3.18629
68	300	5.53052
69	102	0.89267
69	151	0.807291
69	159	1.3267
69	207	1.78477
69	235	1.72146
69	291	6.18005
69	296	3.28087
69	300	6.63246
70	118	1.93808
70	133	1.50417
70	188	2.69874
70	205	1.60012
70	214	2.41311
70	218	3.08475
70	258	4.20038
70	286	5.18457
71	3	2.15411
71	9	2.20768
71	60	3.13787
71	83	3.63576
71	140	2.94086
71	148	3.41844
71	161	2.67198
71	164	2.44611
72	94	2.04223
72	194	1.5679
72	208	1.52407
72	221	4.73476
72	237	1.93145
72	249	2.97434
72	263	2.81202
72	300	5.02944
73	108	0.00332998
73	137	3.07979
73	226	1.20132
73	230	1.60918
73	268	3.34092
73	269	3.72519
73	289	4.68291
73	299	5.00486
74	31	3.73877
74	215	0.52929
74	222	3.02663
74	267	2.85965
74	269	2.96495
74	271	3.10607
74	272	3.18968
74	277	3.18968
75	47	1.74854
75	131	2.52695
75	132	3.04131
75	205	3.37689
75	218	1.36942
75	229	2.37547
75	232	4.05379
75	238	4.13302
76	150	0.774436
76	172	2.36466
76	255	2.93236
76	279	0.163908
76	284	2.88407
76	291	4.6577
76	295	3.74857
76	300	5.11011
77	1	1.81625
77	41	1.27655
77	112	2.22332
77	145	2.03045
77	204	3.12766
77	244	3.82685
