1	7 
2	3 
3	4 
4	5 
5	2 
6	6 
7	1 
8	5 
9	3 
10	1 
11	3 
12	4 
13	5 
14	4 
15	3 
16	3 
17	7 
18	4 
19	6 
20	6 
21	4 
22	6 
23	6 
24	4 
25	7 
26	4 
27	4 
28	5 
29	6 
30	3 
31	4 
32	3 
33	3 
34	5 
35	6 
36	6 
37	7 
38	2 
39	7 
40	3 
41	7 
42	3 
43	3 
44	5 
45	5 
46	5 
47	3 
48	5 
49	3 
50	1 
51	4 
52	7 
53	5 
54	6 
55	3 
56	4 
57	4 
58	3 
59	2 
60	6 
61	2 
62	3 
63	3 
64	6 
65	6 
66	6 
67	4 
68	3 
69	3 
70	1 
71	6 
72	3 
73	3 
74	7 
75	3 
76	4 
77	6 
78	4 
79	5 
80	6 
81	2 
82	4 
83	2 
84	1 
85	4 
86	3 
87	6 
88	2 
89	4 
90	1 
91	6 
92	4 
93	2 
94	6 
95	7 
96	3 
97	2 
98	4 
99	1 
100	5 
101	4 
102	3 
103	6 
104	6 
105	1 
106	1 
107	4 
108	6 
109	4 
110	4 
111	3 
112	4 
113	1 
114	6 
115	2 
116	7 
117	6 
118	6 
119	3 
120	7 
121	2 
122	6 
123	6 
124	4 
125	7 
126	3 
127	6 
128	7 
129	6 
130	4 
131	1 
132	5 
133	2 
134	6 
135	4 
136	3 
137	6 
138	2 
139	1 
140	3 
141	4 
142	3 
143	7 
144	7 
145	6 
146	2 
147	2 
148	4 
149	7 
150	6 
151	1 
152	3 
153	6 
154	5 
155	3 
156	2 
157	5 
158	4 
159	4 
160	5 
161	4 
162	1 
163	6 
164	7 
165	5 
166	6 
167	2 
168	7 
169	1 
170	3 
171	4 
172	3 
173	3 
174	6 
175	1 
176	3 
177	6 
178	6 
179	6 
180	6 
181	2 
182	7 
183	2 
184	2 
185	5 
186	2 
187	7 
188	3 
189	3 
190	1 
191	2 
192	7 
193	3 
194	1 
195	4 
196	5 
197	6 
198	7 
199	3 
200	3 
