1	46	2.17608
1	65	3.01223
1	89	3.41755
1	97	3.43944
1	116	3.21679
1	120	3.77806
1	126	3.42888
1	136	3.83962
1	138	3.54501
1	146	3.86777
1	164	4.25876
1	166	4.58737
1	174	4.34622
1	188	5.06486
1	192	6.11333
2	8	2.34979
2	13	2.42012
2	21	2.91122
2	29	3.15295
2	63	3.14711
2	77	4.33062
2	101	2.91773
2	114	3.14936
2	124	3.68714
2	129	3.92225
2	167	4.15374
2	176	4.67805
2	188	4.7708
2	191	7.04343
2	194	5.46517
3	39	1.90979
3	97	2.85869
3	99	2.85765
3	114	2.86267
3	128	2.89746
3	149	3.40337
3	153	4.07053
3	154	3.43767
3	156	4.34514
3	169	5.08439
3	179	4.10962
3	190	4.70952
3	193	4.86547
3	199	4.59285
3	200	6.10508
4	30	1.86986
4	64	2.28174
4	67	1.86246
4	93	2.59081
4	102	2.39393
4	141	3.84624
4	158	4.59397
4	159	4.80234
4	160	4.43893
4	163	4.05615
4	168	4.40131
4	179	4.31885
4	183	5.29567
4	194	6.32336
4	198	5.01089
5	20	1.70669
5	33	4.25937
5	56	2.33308
5	57	2.63421
5	66	2.69631
5	71	2.82089
5	87	2.96592
5	124	3.96339
5	159	4.94514
5	160	4.71133
5	165	3.84664
5	183	5.64939
5	185	5.5049
5	186	5.26701
5	199	4.80187
6	41	3.03295
6	62	2.75879
6	73	2.47547
6	111	3.71891
6	118	3.04492
6	119	3.41676
6	130	3.53878
6	131	3.91731
6	142	3.71322
6	163	4.45106
6	171	4.1189
6	182	4.835
6	185	5.14396
6	187	4.59664
6	197	5.36165
7	22	2.64334
7	41	2.23634
7	45	2.0879
7	48	3.05693
7	55	2.95034
7	59	2.94763
7	93	3.20642
7	104	3.99474
7	116	3.46087
7	161	4.61534
7	169	5.44073
7	172	4.62631
7	177	5.89282
7	191	5.59206
7	192	5.31872
8	2	2.34979
8	18	2.41253
8	23	2.95059
8	32	2.84787
8	67	3.26868
8	88	3.7011
8	117	3.93433
8	121	3.13878
8	126	3.87203
8	139	3.94313
8	146	5.29437
8	155	4.56127
8	162	4.73136
8	163	5.30404
8	189	5.78228
9	12	3.26672
9	31	3.38211
9	38	3.25755
9	75	3.21222
9	114	4.15211
9	117	4.25231
9	139	4.2611
9	152	4.4084
9	155	3.03307
9	158	2.49037
9	162	5.04934
9	168	3.39088
9	170	5.4164
9	189	4.26181
9	197	4.25733
10	51	1.62223
10	100	2.8987
10	104	3.34672
10	110	3.15876
10	123	3.07623
10	128	3.05554
10	157	3.81326
10	162	3.91797
10	173	4.414
10	175	4.30256
10	179	4.26769
10	182	4.68827
10	192	4.65196
10	193	5.02355
10	196	5.84462
11	14	2.55206
11	38	2.31836
11	79	2.61419
11	82	2.31672
11	83	3.12117
11	92	2.64275
11	98	3.36423
11	114	3.55158
11	146	5.49227
11	173	4.75767
11	175	5.24575
11	180	4.68696
11	181	4.52805
11	195	5.72544
11	198	5.15191
12	9	3.26672
12	42	2.43672
12	49	2.65273
12	71	2.8972
12	75	2.80842
12	89	1.68171
12	133	3.84872
12	135	3.71203
12	153	4.95618
12	155	4.47546
12	157	4.53093
12	164	4.57991
12	167	4.7527
12	182	5.41584
12	198	6.07231
13	2	2.42012
13	17	3.17653
13	33	3.69746
13	48	3.27389
13	50	3.51074
13	63	3.90221
13	94	4.12174
13	118	1.85998
13	142	4.44659
13	146	4.32881
13	176	5.43315
13	187	3.12804
