1	3 
2	5 
3	6 
4	8 
5	2 
6	6 
7	3 
8	3 
9	8 
10	4 
11	10 
12	3 
13	10 
14	10 
15	6 
16	5 
17	8 
18	9 
19	9 
20	5 
21	10 
22	8 
23	6 
24	3 
25	9 
26	2 
27	6 
28	10 
29	5 
30	3 
31	9 
32	8 
33	1 
34	8 
35	10 
36	7 
37	3 
38	1 
39	7 
40	6 
41	2 
42	2 
43	9 
44	4 
45	7 
46	5 
47	7 
48	3 
49	3 
50	10 
51	10 
52	2 
53	5 
54	7 
55	8 
56	6 
57	8 
58	4 
59	4 
60	2 
61	2 
62	3 
63	2 
64	6 
65	9 
66	2 
67	8 
68	2 
69	3 
70	3 
71	4 
72	1 
73	1 
74	4 
75	2 
76	10 
77	5 
78	10 
79	8 
80	1 
81	2 
82	10 
83	7 
84	7 
85	6 
86	5 
87	4 
88	4 
89	1 
90	5 
91	5 
92	2 
93	3 
94	8 
95	1 
96	5 
97	10 
98	9 
99	8 
100	3 
101	2 
102	7 
103	4 
104	2 
105	8 
106	9 
107	7 
108	2 
109	9 
110	5 
111	2 
112	7 
113	4 
114	7 
115	9 
116	9 
117	8 
118	3 
119	3 
120	5 
121	8 
122	6 
123	5 
124	7 
125	9 
126	4 
127	9 
128	7 
129	8 
130	7 
131	4 
132	7 
133	6 
134	7 
135	7 
136	4 
137	1 
138	2 
139	3 
140	2 
141	10 
142	1 
143	6 
144	3 
145	7 
146	4 
147	5 
148	2 
149	7 
150	1 
151	5 
152	10 
153	9 
154	4 
155	9 
156	4 
157	1 
158	5 
159	5 
160	5 
161	4 
162	2 
163	10 
164	9 
165	5 
166	2 
167	8 
168	9 
169	4 
170	9 
171	4 
172	10 
173	3 
174	1 
175	6 
176	4 
177	3 
178	2 
179	4 
180	1 
181	4 
182	4 
183	9 
184	10 
185	6 
186	8 
187	2 
188	10 
189	5 
190	6 
191	3 
192	4 
193	2 
194	5 
195	7 
196	6 
197	8 
198	8 
199	1 
200	6 
201	5 
202	5 
203	7 
204	1 
205	3 
206	5 
207	7 
208	4 
209	6 
210	2 
211	7 
212	1 
213	8 
214	2 
215	3 
216	1 
217	1 
218	2 
219	10 
220	3 
221	6 
222	6 
223	4 
224	3 
225	2 
226	6 
227	3 
228	2 
229	2 
230	7 
231	7 
232	5 
233	6 
234	5 
235	3 
236	10 
237	1 
238	4 
239	1 
240	10 
241	5 
242	10 
243	6 
244	1 
245	7 
246	4 
247	5 
248	5 
249	5 
250	10 
251	4 
252	6 
253	2 
254	6 
255	1 
256	4 
257	1 
258	5 
259	2 
260	10 
261	5 
262	2 
263	3 
264	1 
265	10 
266	2 
267	5 
268	4 
269	4 
270	4 
271	4 
272	3 
273	5 
274	2 
275	3 
276	1 
277	2 
278	3 
279	5 
280	4 
281	3 
282	6 
283	5 
284	2 
285	3 
286	1 
287	4 
288	6 
289	4 
290	1 
291	2 
292	4 
293	2 
294	6 
295	5 
296	1 
297	4 
298	2 
299	4 
300	1 
