1	7 
2	4 
3	8 
4	7 
5	8 
6	11 
7	4 
8	1 
9	1 
10	8 
11	10 
12	4 
13	1 
14	7 
15	10 
16	1 
17	1 
18	2 
19	9 
20	4 
21	3 
22	1 
23	3 
24	3 
25	11 
26	9 
27	8 
28	9 
29	7 
30	5 
31	10 
32	4 
33	1 
34	5 
35	5 
36	11 
37	3 
38	4 
39	4 
40	4 
41	8 
42	10 
43	4 
44	11 
45	9 
46	11 
47	1 
48	11 
49	8 
50	8 
51	9 
52	8 
53	10 
54	9 
55	10 
56	2 
57	2 
58	9 
59	11 
60	10 
61	10 
62	4 
63	4 
64	2 
65	11 
66	4 
67	10 
68	3 
69	8 
70	11 
71	8 
72	6 
73	6 
74	11 
75	4 
76	9 
77	10 
78	8 
79	5 
80	9 
81	4 
82	1 
83	6 
84	6 
85	11 
86	1 
87	11 
88	7 
89	10 
90	7 
91	8 
92	7 
93	7 
94	2 
95	1 
96	5 
97	5 
98	4 
99	1 
100	6 
101	3 
102	10 
103	1 
104	2 
105	8 
106	2 
107	7 
108	10 
109	1 
110	10 
111	2 
112	8 
113	7 
114	3 
115	5 
116	7 
117	2 
118	8 
119	1 
120	4 
121	2 
122	5 
123	8 
124	5 
125	7 
126	2 
127	2 
128	3 
129	4 
130	9 
131	9 
132	10 
133	10 
134	11 
135	4 
136	4 
137	2 
138	2 
139	2 
140	6 
141	10 
142	8 
143	2 
144	8 
145	8 
146	8 
147	3 
148	5 
149	1 
150	9 
151	10 
152	4 
153	11 
154	6 
155	2 
156	4 
157	7 
158	1 
159	8 
160	4 
161	11 
162	10 
163	7 
164	6 
165	3 
166	5 
167	6 
168	11 
169	9 
170	4 
171	8 
172	8 
173	11 
174	7 
175	9 
176	1 
177	7 
178	9 
179	1 
180	1 
181	1 
182	6 
183	2 
184	7 
185	9 
186	1 
187	7 
188	11 
189	8 
190	10 
191	2 
192	2 
193	4 
194	4 
195	3 
196	8 
197	6 
198	8 
199	11 
200	1 
201	4 
202	4 
203	11 
204	1 
205	4 
206	4 
207	9 
208	7 
209	4 
210	1 
211	9 
212	2 
213	6 
214	10 
215	3 
216	7 
217	9 
218	7 
219	2 
220	9 
221	3 
222	1 
223	2 
224	4 
225	10 
226	4 
227	4 
228	4 
229	1 
230	8 
231	11 
232	4 
233	4 
234	7 
235	11 
236	7 
237	4 
238	1 
239	8 
240	4 
241	2 
242	1 
243	10 
244	1 
245	2 
246	11 
247	2 
248	11 
249	10 
250	1 
251	10 
252	11 
253	9 
254	10 
255	11 
256	8 
257	2 
258	4 
259	1 
260	7 
261	10 
262	10 
263	8 
264	9 
265	10 
266	7 
267	2 
268	2 
269	8 
270	2 
271	2 
272	7 
273	10 
274	4 
275	8 
276	11 
277	10 
278	8 
279	2 
280	4 
281	8 
282	2 
283	8 
284	8 
285	1 
286	1 
287	2 
288	2 
289	2 
290	8 
291	4 
292	2 
293	4 
294	8 
295	2 
296	8 
297	1 
298	1 
299	2 
300	4 
