1	6 
2	3 
3	3 
4	3 
5	5 
6	5 
7	6 
8	6 
9	2 
10	5 
11	4 
12	5 
13	3 
14	3 
15	2 
16	1 
17	2 
18	1 
19	4 
20	4 
21	6 
22	4 
23	1 
24	1 
25	2 
26	1 
27	6 
28	3 
29	6 
30	4 
31	4 
32	6 
33	3 
34	1 
35	5 
36	3 
37	4 
38	6 
39	3 
40	5 
41	2 
42	1 
43	2 
44	2 
45	4 
46	1 
47	1 
48	2 
49	4 
50	6 
51	5 
52	4 
53	3 
54	5 
55	5 
56	6 
57	2 
58	6 
59	6 
60	1 
61	6 
62	4 
63	5 
64	1 
65	5 
66	3 
67	1 
68	5 
69	6 
70	2 
71	5 
72	5 
73	2 
74	6 
75	6 
76	2 
77	2 
78	2 
79	4 
80	4 
81	6 
82	5 
83	2 
84	2 
85	1 
86	4 
87	3 
88	6 
89	3 
90	4 
91	4 
92	2 
93	1 
94	1 
95	3 
96	4 
97	6 
98	3 
99	1 
100	3 
101	4 
102	2 
103	6 
104	2 
105	1 
106	1 
107	4 
108	6 
109	5 
110	4 
111	3 
112	2 
113	4 
114	3 
115	3 
116	5 
117	4 
118	5 
119	2 
120	3 
121	6 
122	2 
123	4 
124	3 
125	2 
126	4 
127	2 
128	3 
129	2 
130	2 
131	2 
132	4 
133	3 
134	2 
135	2 
136	1 
137	5 
138	5 
139	3 
140	5 
141	3 
142	2 
143	3 
144	5 
145	1 
146	5 
147	6 
148	1 
149	4 
150	5 
151	3 
152	4 
153	3 
154	6 
155	3 
156	4 
157	6 
158	2 
159	1 
160	6 
161	3 
162	5 
163	6 
164	6 
165	6 
166	3 
167	2 
168	2 
169	1 
170	4 
171	4 
172	2 
173	3 
174	4 
175	2 
176	5 
177	4 
178	2 
179	3 
180	2 
181	3 
182	1 
183	1 
184	3 
185	2 
186	4 
187	4 
188	6 
189	3 
190	1 
191	3 
192	4 
193	2 
194	3 
195	3 
196	3 
197	1 
198	1 
199	4 
200	1 
