1	3 
2	7 
3	1 
4	2 
5	4 
6	7 
7	5 
8	6 
9	6 
10	7 
11	1 
12	3 
13	5 
14	1 
15	1 
16	4 
17	2 
18	2 
19	4 
20	4 
21	2 
22	2 
23	6 
24	2 
25	4 
26	4 
27	2 
28	2 
29	1 
30	3 
31	2 
32	7 
33	4 
34	3 
35	4 
36	5 
37	7 
38	5 
39	5 
40	7 
41	6 
42	6 
43	4 
44	3 
45	6 
46	1 
47	4 
48	4 
49	6 
50	3 
51	7 
52	1 
53	5 
54	1 
55	5 
56	7 
57	4 
58	2 
59	1 
60	1 
61	5 
62	6 
63	7 
64	7 
65	6 
66	1 
67	4 
68	7 
69	1 
70	4 
71	2 
72	2 
73	2 
74	1 
75	3 
76	6 
77	1 
78	3 
79	2 
80	1 
81	2 
82	5 
83	6 
84	6 
85	4 
86	5 
87	7 
88	1 
89	1 
90	3 
91	2 
92	3 
93	3 
94	4 
95	1 
96	7 
97	7 
98	3 
99	1 
100	7 
101	2 
102	2 
103	4 
104	4 
105	1 
106	7 
107	3 
108	1 
109	5 
110	2 
111	1 
112	1 
113	1 
114	2 
115	6 
116	5 
117	5 
118	5 
119	1 
120	1 
121	4 
122	3 
123	1 
124	2 
125	1 
126	4 
127	5 
128	3 
129	4 
130	4 
131	5 
132	6 
133	3 
134	1 
135	6 
136	1 
137	2 
138	4 
139	3 
140	1 
141	3 
142	3 
143	5 
144	7 
145	2 
146	2 
147	7 
148	6 
149	2 
150	5 
151	4 
152	7 
153	1 
154	2 
155	3 
156	2 
157	2 
158	4 
159	7 
160	6 
161	6 
162	2 
163	3 
164	7 
165	4 
166	7 
167	6 
168	2 
169	2 
170	6 
171	4 
172	6 
173	4 
174	4 
175	6 
176	4 
177	2 
178	1 
179	5 
180	6 
181	3 
182	5 
183	6 
184	7 
185	1 
186	5 
187	5 
188	3 
189	4 
190	5 
191	7 
192	5 
193	6 
194	1 
195	3 
196	7 
197	5 
198	3 
199	2 
200	4 
