1	5	7.81828
1	6	5.82416
1	9	5.44505
1	24	5.46554
1	25	6.9118
1	27	6.41
1	51	6.40805
1	56	6.85093
1	65	5.74685
1	113	6.41744
1	122	6.77374
1	128	6.68364
1	138	6.59665
1	147	6.5921
1	159	6.64219
1	168	6.31804
1	171	7.23912
1	176	6.75722
1	187	7.92776
1	196	7.08177
1	202	7.56479
1	222	7.31381
1	250	9.36272
1	281	8.99153
1	286	8.12533
1	300	8.15328
2	11	5.59896
2	38	5.17596
2	48	6.1422
2	60	6.59652
2	99	5.36565
2	101	6.19637
2	120	6.18801
2	122	5.49042
2	136	6.36458
2	161	6.77853
2	181	6.67446
2	193	7.34066
2	201	7.48818
2	203	6.99907
2	210	7.08983
2	213	7.0844
2	228	7.88053
2	230	7.53852
2	252	7.37204
2	259	8.24366
2	265	7.53693
2	273	8.43132
2	274	8.12931
2	286	8.18761
2	288	8.95508
2	298	8.61109
3	16	5.55281
3	19	4.95193
3	28	6.52632
3	56	7.58989
3	66	6.49215
3	71	5.83949
3	75	5.94344
3	81	5.38594
3	87	5.89168
3	115	6.15658
3	134	5.9976
3	143	6.27115
3	185	7.81606
3	200	7.33717
3	229	8.78816
3	242	7.30079
3	254	6.94503
3	264	7.54833
3	273	7.36312
3	277	7.90895
3	278	7.60503
3	286	7.77482
3	287	7.63176
3	291	7.72284
3	297	7.66201
3	298	8.80812
4	13	5.72297
4	23	5.96437
4	30	5.83963
4	40	5.55358
4	52	5.90154
4	59	6.14603
4	83	6.36813
4	100	6.06517
4	101	6.13998
4	107	6.20617
4	126	5.95516
4	175	7.14625
4	181	6.61807
4	197	7.09738
4	206	7.11339
4	214	8.27833
4	219	8.16753
4	226	6.85383
4	228	7.82414
4	237	7.35895
4	241	7.71478
4	247	7.43321
4	266	8.55147
4	272	7.81552
4	280	8.015
4	282	8.1918
5	24	5.1873
5	34	7.15453
5	46	6.3303
5	59	5.59473
5	66	6.41201
5	84	6.15704
5	90	5.69795
5	98	5.86262
5	137	6.03371
5	139	5.811
5	152	7.12086
5	191	6.84443
5	199	6.79933
5	204	6.55906
5	205	7.49607
5	212	7.25428
5	220	9.10213
5	233	8.05613
5	239	6.96303
5	248	6.82591
5	262	7.31132
5	275	7.75538
5	277	7.98122
5	289	7.93095
5	298	8.72798
5	299	8.1342
6	16	6.12566
6	22	5.72412
6	76	6.00172
6	88	6.07408
6	92	6.59538
6	101	6.26648
6	102	6.24486
6	107	6.42262
6	140	6.35484
6	155	7.36667
6	166	6.73478
6	168	6.54039
6	171	7.46147
6	192	7.30854
6	200	6.10044
6	208	7.28787
6	210	7.24989
6	211	6.83141
6	219	7.08008
6	232	7.67921
6	242	7.87365
6	243	6.18142
6	260	8.17926
6	263	8.01433
6	297	8.23487
6	299	8.07355
7	6	6.02786
7	14	5.50264
7	57	5.25405
7	62	5.79412
7	65	6.21432
7	124	6.23016
7	127	6.56783
7	138	6.80035
7	144	6.81165
7	146	7.10001
7	157	5.86755
7	167	6.94387
7	171	6.50565
7	183	7.64584
7	190	6.97112
7	203	7.14048
7	206	7.3112
7	212	6.34177
7	215	7.28402
7	219	7.06143
7	239	7.44496
7	260	7.31861
7	262	8.12369
7	279	8.14061
7	280	8.10757
7	298	8.7525
8	9	5.56455
8	25	6.44591
8	37	5.94559
8	61	6.4116
8	104	6.00008
8	111	6.231
8	119	6.43891
8	127	6.48363
8	140	6.5848
8	149	6.29925
8	156	7.64413
8	164	7.35967
8	171	7.35861
8	172	7.11457
8	177	7.00685
8	185	6.61121
8	190	6.88692
8	192	7.06065
8	198	7.26077
8	205	7.89379
8	233	6.93142
8	274	6.80578
8	288	8.25006
8	293	8.54538
8	298	7.60327
8	299	8.53193
9	21	5.86441
9	39	4.97101
9	96	5.87654
9	114	6.78864
9	138	6.58929
9	142	6.57218
9	148	6.86536
9	149	6.61633
9	175	6.79208
9	185	6.95153
9	189	6.89075
9	190	7.38107
9	211	7.11793
9	217	7.32472
9	233	7.46266
9	236	7.0985
9	238	7.60732
9	239	7.54578
9	240	7.69797
9	249	7.5554
9	254	7.28817
9	264	7.89147
9	275	8.02625
9	278	7.94817
9	284	8.59591
9	295	8.70424
10	39	5.8666
10	51	5.5274
10	105	5.94285
10	118	5.92773
10	146	7.5486
10	163	7.3161
10	170	6.52299
10	171	6.95424
10	176	6.46506
10	197	7.00094
10	202	7.27262
10	225	6.7239
10	232	7.1647
10	233	7.17786
10	235	6.89869
10	239	6.9491
10	248	8.43907
10	256	7.17805
10	260	7.76721
10	280	8.55616
10	284	8.31111
10	285	7.80506
10	286	7.83316
10	288	7.8384
10	296	8.2372
10	300	7.86111
11	37	5.87398
