degree distribution (probability density function of the degree in logarithmic bins) 
15.2273	0.0573164
17.8511	0.108559
20.5652	0.0470986
22.8333	0.0435716
25.7619	0.0338005
29.0556	0.0256856
32.0769	0.0164464
36.6	0.0112161
42.0769	0.012927
47.4444	0.00793428

degree distribution (degree-occurrences) 
15	0.085
16	0.025
17	0.1
18	0.07
19	0.065
20	0.05
21	0.065
22	0.055
23	0.03
24	0.035
25	0.05
26	0.03
27	0.025
28	0.025
29	0.035
30	0.03
31	0.02
32	0.03
33	0.005
34	0.01
35	0.005
36	0.025
37	0.01
38	0.005
39	0.005
40	0.015
41	0.01
42	0.015
43	0.005
44	0.02
45	0.015
47	0.01
49	0.01
50	0.01


--------------------------------------
community distribution (size-occurrences)
27	0.166667
29	0.166667
35	0.333333
36	0.166667
38	0.166667


--------------------------------------
mixing parameter
0.262777	0.03
0.267308	0.06
0.276591	0.08
0.280556	0.045
0.285714	0.08
0.2932	0.15
0.29876	0.16
0.30462	0.06
0.309642	0.065
0.314498	0.09
0.319223	0.085
0.333333	0.08
0.352941	0.01
0.375	0.005

--------------------------------------
