1	4 
2	6 
3	6 
4	2 
5	2 
6	1 
7	2 
8	5 
9	4 
10	3 
11	2 
12	2 
13	2 
14	7 
15	7 
16	7 
17	7 
18	6 
19	2 
20	1 
21	4 
22	3 
23	4 
24	4 
25	3 
26	6 
27	5 
28	1 
29	5 
30	3 
31	2 
32	5 
33	4 
34	2 
35	5 
36	7 
37	6 
38	7 
39	3 
40	4 
41	2 
42	4 
43	2 
44	6 
45	4 
46	4 
47	6 
48	5 
49	4 
50	4 
51	7 
52	6 
53	7 
54	6 
55	3 
56	4 
57	2 
58	3 
59	3 
60	2 
61	1 
62	7 
63	1 
64	7 
65	2 
66	3 
67	2 
68	7 
69	2 
70	1 
71	4 
72	3 
73	5 
74	3 
75	4 
76	5 
77	7 
78	3 
79	6 
80	2 
81	2 
82	6 
83	1 
84	4 
85	1 
86	1 
87	4 
88	5 
89	1 
90	3 
91	2 
92	3 
93	2 
94	5 
95	7 
96	2 
97	6 
98	3 
99	4 
100	7 
101	3 
102	2 
103	2 
104	4 
105	2 
106	7 
107	5 
108	6 
109	7 
110	5 
111	4 
112	4 
113	5 
114	1 
115	4 
116	6 
117	7 
118	4 
119	6 
120	5 
121	2 
122	7 
123	4 
124	1 
125	6 
126	2 
127	4 
128	4 
129	3 
130	5 
131	2 
132	2 
133	5 
134	5 
135	1 
136	4 
137	7 
138	3 
139	3 
140	7 
141	1 
142	6 
143	6 
144	5 
145	5 
146	4 
147	5 
148	7 
149	3 
150	4 
151	5 
152	3 
153	6 
154	1 
155	2 
156	1 
157	6 
158	4 
159	3 
160	7 
161	5 
162	2 
163	6 
164	6 
165	3 
166	4 
167	3 
168	1 
169	3 
170	7 
171	2 
172	6 
173	3 
174	2 
175	7 
176	7 
177	2 
178	5 
179	1 
180	3 
181	1 
182	4 
183	3 
184	3 
185	1 
186	3 
187	7 
188	1 
189	4 
190	7 
191	3 
192	3 
193	6 
194	6 
195	3 
196	7 
197	5 
198	2 
199	7 
200	5 
