degree distribution (probability density function of the degree in logarithmic bins) 
8.33871	0.221912
10.3889	0.109697
12	0.018159
14.0312	0.070672
16.5	0.0263226
19.381	0.0336142
22.8	0.0068136
26.375	0.0092811
31.6667	0.00592603
37.375	0.00672676
40	0.000715844

degree distribution (degree-occurrences) 
8	0.205
9	0.105
10	0.11
11	0.07
12	0.035
13	0.04
14	0.075
15	0.045
16	0.035
17	0.035
18	0.035
19	0.01
20	0.045
21	0.015
22	0.01
23	0.01
24	0.005
25	0.01
26	0.015
27	0.005
28	0.01
30	0.01
32	0.01
33	0.01
35	0.005
36	0.01
37	0.005
38	0.005
39	0.015
40	0.005


--------------------------------------
community distribution (size-occurrences)
13	0.2
15	0.1
18	0.1
19	0.1
22	0.2
25	0.1
26	0.1
27	0.1


--------------------------------------
mixing parameter
0.6	0.01
0.625	0.08
0.636364	0.015
0.643908	0.02
0.666667	0.125
0.679654	0.015
0.690682	0.115
0.701023	0.215
0.716775	0.12
0.728548	0.075
0.75	0.145
0.775447	0.055
0.8	0.005
0.875	0.005

--------------------------------------
