1	9
1	53
1	56
1	60
1	68
1	97
1	115
1	161
1	180
1	194
1	207
1	211
1	221
1	227
1	230
1	256
1	265
1	272
1	277
1	279
1	281
1	283
1	284
1	294
1	298
1	299
2	45
2	54
2	64
2	77
2	82
2	86
2	95
2	163
2	169
2	186
2	204
2	213
2	219
2	228
2	230
2	238
2	243
2	245
2	250
2	254
2	257
2	261
2	267
2	283
2	288
2	290
3	10
3	15
3	28
3	45
3	57
3	67
3	68
3	75
3	114
3	124
3	159
3	174
3	190
3	216
3	224
3	233
3	237
3	242
3	257
3	273
3	277
3	280
3	285
3	288
3	293
3	295
4	34
4	47
4	84
4	126
4	163
4	167
4	183
4	187
4	188
4	194
4	202
4	205
4	212
4	232
4	238
4	246
4	254
4	270
4	274
4	287
4	288
4	290
4	292
4	295
4	297
4	300
5	2
5	14
5	59
5	61
5	64
5	86
5	95
5	105
5	113
5	121
5	151
5	165
5	166
5	168
5	172
5	173
5	184
5	186
5	203
5	205
5	207
5	228
5	251
5	254
5	261
5	271
6	23
6	33
6	57
6	60
6	70
6	76
6	79
6	117
6	123
6	141
6	176
6	178
6	185
6	199
6	200
6	212
6	239
6	240
6	260
6	267
6	271
6	273
6	277
6	284
6	294
6	298
7	2
7	12
7	45
7	49
7	69
7	71
7	76
7	93
7	97
7	105
7	107
7	125
7	126
7	148
7	153
7	160
7	185
7	220
7	244
7	247
7	249
7	278
7	282
7	287
7	291
7	294
8	6
8	28
8	83
8	84
8	87
8	98
8	111
8	124
8	148
8	173
8	178
8	187
8	213
8	224
8	233
8	237
8	239
8	244
8	252
8	260
8	268
8	273
8	286
8	289
8	292
8	294
9	48
9	49
9	59
9	87
9	91
9	110
9	137
9	139
9	160
9	161
9	164
9	165
9	174
9	178
9	180
9	181
9	236
9	238
9	248
9	253
9	262
9	263
9	268
9	269
9	284
9	287
10	27
10	57
10	68
10	78
10	110
10	111
10	113
10	161
10	168
10	173
10	176
10	187
10	191
10	213
10	225
10	230
10	233
10	239
10	258
10	260
10	267
10	273
10	274
10	290
10	293
10	299
11	1
11	16
11	19
11	55
11	70
11	77
11	96
11	99
11	109
11	130
11	161
11	183
11	184
11	192
11	201
11	210
11	213
11	220
11	261
11	271
11	276
11	278
11	280
11	284
11	295
11	299
12	27
12	81
12	114
12	121
12	124
