1	26	4.0178
1	30	2.71584
1	39	2.84088
1	47	3.76038
1	80	3.22834
1	131	3.71352
1	140	3.39221
1	149	4.08615
1	151	4.8548
1	152	3.87586
1	163	4.48889
1	172	5.17313
1	181	4.66411
1	183	4.76907
1	187	4.71357
1	193	4.92652
1	197	4.8801
2	17	3.36292
2	50	2.86521
2	84	2.99002
2	94	3.16793
2	127	3.70006
2	128	3.99074
2	142	4.2642
2	144	3.78741
2	152	4.13398
2	155	4.47576
2	159	4.54642
2	173	4.33555
2	183	4.63509
2	184	4.83062
2	185	5.01386
2	186	4.85945
2	199	5.14357
3	44	2.56271
3	57	3.76596
3	66	2.82958
3	77	2.91651
3	108	3.33505
3	112	4.11545
3	149	4.18414
3	163	4.00727
3	164	4.33697
3	168	4.78362
3	175	4.48937
3	180	4.51624
3	183	4.86705
3	185	4.6877
3	187	4.81156
3	194	4.76631
3	196	5.15477
4	35	3.67974
4	92	2.67617
4	100	3.55713
4	102	3.61044
4	114	3.83205
4	115	4.03498
4	126	3.66843
4	136	3.84603
4	137	3.66105
4	143	4.0103
4	148	4.20385
4	164	4.73031
4	177	4.71542
4	190	4.90676
4	192	5.11474
4	194	4.89658
4	200	5.02053
5	17	3.83232
5	34	3.00385
5	47	3.55754
5	51	3.51984
5	56	3.52477
5	79	3.69412
5	82	3.62642
5	88	3.89997
5	118	4.02715
5	154	4.20463
5	155	4.90203
5	160	4.88944
5	162	4.09999
5	167	4.97946
5	181	4.55371
5	191	5.30377
5	193	4.47799
6	18	4.1911
6	25	3.08618
6	34	2.78108
6	48	3.47008
6	58	3.72676
6	71	4.62464
6	86	4.19424
6	87	3.75933
6	96	3.73611
6	109	3.66037
6	110	4.1816
6	128	4.23738
6	136	4.09672
6	148	4.45455
6	169	5.40759
6	194	5.17308
6	198	5.31537
7	13	3.28693
7	22	3.40977
7	23	4.20424
7	41	3.59441
7	51	3.70199
7	79	3.55109
7	80	3.97102
7	85	3.85821
7	88	3.82383
7	107	4.7788
7	110	3.9024
7	119	4.05366
7	121	4.89021
7	125	4.44972
7	135	4.72026
7	145	4.33538
7	194	5.57799
8	28	3.39542
8	31	2.95433
8	39	3.49233
8	52	3.66225
8	68	3.80124
8	79	3.29288
8	105	2.95049
8	116	4.42832
8	125	4.1915
8	127	3.37453
8	150	4.57755
8	156	4.7472
8	157	4.98297
8	162	4.87804
8	165	5.30545
8	170	4.65504
8	199	5.39741
9	19	2.74049
9	33	3.77314
9	36	3.01863
9	48	3.33208
9	67	3.26478
9	76	3.39608
9	94	4.65529
