1	129	1.75813
1	132	2.25404
1	155	1.92898
1	157	2.33398
1	189	2.96698
1	221	3.26304
1	224	3.26304
1	277	4.84337
2	46	4.09726
2	160	2.75909
2	237	1.19666
2	270	2.0533
2	284	2.87419
2	289	3.01216
2	291	3.14242
2	296	3.56047
3	47	2.86746
3	99	3.92184
3	175	2.01358
3	199	2.33483
3	213	2.83804
3	214	2.33324
3	219	2.55886
3	255	3.7606
4	30	2.61361
4	39	4.06005
4	182	1.83888
4	186	1.7292
4	217	1.81325
4	254	2.96162
4	269	3.75843
4	272	3.7378
5	129	1.72963
5	135	2.39658
5	157	2.30548
5	189	2.93848
5	190	4.53015
5	221	3.23453
5	224	3.23453
5	225	2.26514
6	180	3.57991
6	201	3.22545
6	206	0.807766
6	244	2.15494
6	248	2.4863
6	263	2.76192
6	277	3.45516
6	295	4.1731
7	208	3.42654
7	247	2.21328
7	253	2.4117
7	262	2.61669
7	265	2.71215
7	266	2.97551
7	268	2.90986
7	283	3.37739
8	167	4.39476
8	205	1.33717
8	230	1.70345
8	249	2.38051
8	257	2.52133
8	274	3.28742
8	285	3.15297
8	297	3.83689
9	30	1.81511
9	37	0.902419
9	166	4.86418
9	242	1.72983
9	257	2.64975
9	275	3.31051
9	285	3.28139
9	297	3.96531
10	93	1.30256
10	94	1.58865
10	166	0.417178
10	198	3.02904
10	225	2.93141
10	256	3.38249
10	258	4.33467
10	293	5.58426
11	125	0.0180831
11	191	3.02669
11	196	3.70243
11	270	2.24632
11	284	3.06721
11	289	3.20518
11	294	3.54891
11	296	3.75349
12	119	0.623311
12	137	3.53055
12	192	1.75242
12	271	2.72035
12	281	3.19156
12	287	3.49352
12	288	4.05802
12	297	3.29605
13	221	3.07566
13	225	1.50857
13	233	1.38602
13	267	2.7605
13	277	3.16493
13	278	3.13631
13	290	3.72102
13	295	3.88286
14	76	0.360727
14	197	1.7326
14	239	2.41153
14	241	1.86638
14	287	3.09074
14	296	5.03063
14	298	4.17861
14	299	3.93121
15	38	1.29673
15	92	2.55857
15	114	1.23522
15	196	2.28571
15	269	4.15273
15	272	4.13209
15	273	4.03345
15	300	2.97964
16	36	1.09132
16	103	1.88962
16	127	2.3111
16	136	2.61825
16	153	2.56557
16	163	2.44743
16	188	2.91589
16	294	6.78264
17	104	2.59218
17	121	1.30186
17	260	2.00413
17	269	2.91505
17	286	3.13205
17	287	2.90182
17	298	3.98969
17	300	3.81147
18	162	2.74849
18	178	1.32609
18	223	1.81701
18	252	4.0254
18	254	2.6114
18	269	3.4082
18	272	3.38757
18	273	3.28893
19	26	2.12265
19	102	2.00553
19	137	2.87367
19	195	1.87167
19	240	2.71614
