1	7 
2	11 
3	3 
4	10 
5	13 
6	7 
7	1 
8	5 
9	13 
10	5 
11	13 
12	11 
13	6 
14	11 
15	13 
16	12 
17	13 
18	13 
19	11 
20	3 
21	2 
22	7 
23	11 
24	11 
25	9 
26	5 
27	11 
28	10 
29	8 
30	1 
31	4 
32	10 
33	11 
34	5 
35	1 
36	8 
37	11 
38	3 
39	5 
40	1 
41	3 
42	12 
43	11 
44	14 
45	2 
46	14 
47	10 
48	13 
49	3 
50	2 
51	4 
52	8 
53	13 
54	11 
55	7 
56	11 
57	11 
58	4 
59	4 
60	8 
61	11 
62	13 
63	5 
64	12 
65	1 
66	4 
67	11 
68	4 
69	7 
70	13 
71	13 
72	14 
73	2 
74	7 
75	12 
76	13 
77	6 
78	12 
79	2 
80	13 
81	14 
82	1 
83	1 
84	3 
85	4 
86	9 
87	9 
88	9 
89	5 
90	8 
91	5 
92	13 
93	2 
94	5 
95	3 
96	3 
97	8 
98	8 
99	13 
100	1 
101	9 
102	8 
103	4 
104	9 
105	11 
106	13 
107	1 
108	4 
109	5 
110	13 
111	12 
112	13 
113	11 
114	5 
115	4 
116	13 
117	4 
118	13 
119	1 
120	13 
121	11 
122	13 
123	13 
124	14 
125	13 
126	10 
127	14 
128	7 
129	12 
130	4 
131	8 
132	13 
133	5 
134	9 
135	11 
136	3 
137	11 
138	3 
139	11 
140	10 
141	8 
142	11 
143	11 
144	11 
145	11 
146	5 
147	5 
148	13 
149	12 
150	8 
151	13 
152	8 
153	13 
154	9 
155	2 
156	9 
157	11 
158	1 
159	4 
160	8 
161	13 
162	8 
163	13 
164	11 
165	10 
166	14 
167	8 
168	7 
169	5 
170	11 
171	12 
172	11 
173	5 
174	6 
175	6 
176	13 
177	6 
178	8 
179	10 
180	11 
181	8 
182	5 
183	5 
184	5 
185	1 
186	11 
187	11 
188	6 
189	7 
190	6 
191	5 
192	7 
193	12 
194	11 
195	10 
196	5 
197	12 
198	13 
199	4 
200	8 
201	6 
202	13 
203	7 
204	13 
205	14 
206	5 
207	3 
208	3 
209	4 
210	2 
211	3 
212	7 
213	11 
214	8 
215	1 
216	3 
217	7 
218	4 
219	1 
220	4 
221	4 
222	5 
223	11 
224	2 
225	1 
226	9 
227	3 
228	2 
229	7 
230	2 
231	10 
232	11 
233	4 
234	10 
235	11 
236	11 
237	10 
238	2 
239	4 
240	5 
241	3 
242	13 
243	11 
244	12 
245	13 
246	7 
247	4 
248	13 
249	1 
250	12 
251	1 
252	5 
253	12 
254	11 
255	4 
256	1 
257	3 
258	8 
259	12 
260	11 
261	13 
262	4 
263	4 
264	1 
265	4 
266	3 
267	3 
268	1 
269	13 
270	13 
271	1 
272	13 
273	11 
274	11 
275	1 
276	1 
277	5 
278	12 
279	7 
280	1 
281	3 
282	13 
283	5 
284	12 
285	1 
286	11 
287	11 
288	11 
289	5 
290	13 
291	13 
292	13 
293	13 
294	5 
295	13 
296	13 
297	4 
298	11 
299	5 
300	11 
