1	103	0.00276866
1	125	2.20024
1	134	2.09445
1	180	4.98192
1	186	2.31419
1	192	3.06666
1	196	3.90616
2	10	2.07115
2	46	1.59358
2	58	2.63377
2	152	2.96651
2	176	2.31955
2	183	3.18881
2	188	3.75181
3	44	2.36738
3	78	1.88674
3	101	1.45167
3	105	3.20101
3	137	4.17254
3	155	2.16533
3	179	3.27378
4	99	2.3611
4	112	1.56582
4	127	2.97215
4	157	2.35087
4	172	2.49153
4	184	2.65266
4	197	4.11677
5	6	2.07408
5	15	1.07401
5	53	1.02687
5	156	3.00446
5	167	3.00598
5	171	3.15321
5	185	5.19975
6	5	2.07408
6	9	1.61852
6	138	1.73652
6	168	2.3393
6	171	2.74188
6	172	3.56518
6	188	4.44418
7	56	3.32285
7	75	1.07639
7	121	1.46348
7	142	2.46477
7	152	2.74627
7	158	3.39145
7	179	4.04932
8	25	1.59164
8	66	1.79949
8	73	1.66257
8	81	2.33217
8	131	3.46602
8	177	2.51091
8	199	5.17079
9	6	1.61852
9	51	2.77388
9	66	1.71561
9	81	2.2483
9	99	1.91415
9	131	3.38215
9	177	4.87324
10	2	2.07115
10	122	0.876554
10	159	1.28648
10	183	1.73268
10	195	4.00803
10	197	4.1675
10	198	4.38896
11	57	1.7222
11	107	0.947432
11	156	2.22827
11	160	2.33993
11	170	2.36028
11	188	3.72451
11	197	5.20233
12	111	1.9948
12	175	0.00170098
12	179	2.45027
12	185	2.82246
12	195	3.03876
12	197	4.8149
12	198	3.41969
13	132	2.51883
13	148	3.22292
13	161	3.51799
13	180	2.22136
13	181	1.85823
13	185	2.85014
13	194	2.33972
14	97	2.00898
14	106	0.737095
14	133	1.68359
14	151	2.945
14	167	4.30626
14	179	3.02992
14	189	3.80683
15	5	1.07401
15	127	3.31456
15	131	1.95473
15	132	2.51883
15	139	2.90342
15	148	3.22292
15	161	3.51799
16	127	1.05021
16	138	1.39089
16	163	2.01812
16	171	1.76981
16	178	2.81669
16	194	5.05236
16	198	4.41795
17	64	2.30207
17	69	1.0068
17	100	2.47641
17	163	2.83593
17	164	2.24802
17	166	3.42651
17	196	4.17371
18	122	1.48125
18	171	2.64334
18	181	3.13789
18	182	3.47883
18	189	1.91609
18	191	1.96116
18	198	3.90812
19	93	0.318421
19	130	2.34912
19	153	2.41593
19	163	2.63032
19	171	2.58612
19	183	3.72542
19	190	4.48331
20	44	2.04024
20	147	1.50818
20	169	0.856425
20	186	2.14177
20	190	2.55699
20	196	3.73374
20	198	5.71558
21	90	0.736702
21	116	3.25576
21	124	2.86751
21	157	3.12966
21	167	1.89713
21	182	2.87985
21	188	3.74667
22	36	2.20915
22	40	1.8661
22	129	1.60537
22	135	2.31115
22	169	3.1275
22	185	3.23645
22	199	4.19678
23	25	1.69525
23	53	1.34824
23	111	0.00052687
23	185	6.2561
23	190	2.59112
23	192	2.92838
23	196	3.76788
24	122	2.34121
